Cotista,Ano,Mes,Dia,Operação,Cheque,Cotas,Valor
"090210","2006","11","15","51","      ",4,77.6000
"090480","2006","11","15","11","      ",2,6.8000
"090480","2006","11","15","51","      ",2,38.8000
"090510","2006","11","15","11","      ",14,47.6000
"090510","2006","11","15","51","      ",14,47.6000
"090535","2006","11","15","11","      ",2,6.8000
"090535","2006","11","15","51","      ",2,38.8000
"090540","2006","11","15","11","      ",7,23.8000
"090540","2006","11","15","51","      ",7,135.8000
"090640","2006","11","15","11","      ",2,6.8000
"090640","2006","11","15","51","      ",2,38.8000
"090700","2006","11","15","11","      ",2,6.8000
"090730","2006","11","15","11","      ",2,6.8000
"090730","2006","11","15","51","      ",2,38.8000
"090750","2006","11","15","11","      ",2,6.8000
"090750","2006","11","15","51","      ",2,38.8000
"090860","2006","11","15","11","      ",29,98.6000
"090860","2006","11","15","51","      ",29,98.6000
"091050","2006","11","15","11","      ",22,74.8000
"091050","2006","11","15","51","      ",22,74.8000
"091090","2006","11","15","11","      ",2,6.8000
"091210","2006","11","15","11","      ",2,6.8000
"091260","2006","11","15","11","      ",2,6.8000
"091260","2006","11","15","51","      ",2,38.8000
"091285","2006","11","15","11","      ",4478,15225.2000
"091285","2006","11","15","71","      ",4478,3684.3500
"091285","2006","11","15","51","      ",4478,11540.8500
"091330","2006","11","15","11","      ",2,6.8000
"091480","2006","11","15","11","      ",62,210.8000
"091480","2006","11","15","51","      ",62,210.8000
"091550","2006","11","15","11","      ",2,6.8000
"091550","2006","11","15","51","      ",2,38.8000
"091760","2006","11","15","11","      ",2,6.8000
"091840","2006","11","15","11","      ",2,6.8000
"091840","2006","11","15","51","      ",2,38.8000
"092075","2006","11","15","11","      ",2,6.8000
"092075","2006","11","15","51","      ",2,38.8000
"092180","2006","11","15","11","      ",2,6.8000
"092250","2006","11","15","11","      ",7,23.8000
"092250","2006","11","15","51","      ",7,135.8000
"092400","2006","11","15","11","      ",2,6.8000
"092400","2006","11","15","51","      ",2,38.8000
"092430","2006","11","15","11","      ",2,6.8000
"092430","2006","11","15","51","      ",2,38.8000
"092450","2006","11","15","11","      ",4500,15300.0000
"092450","2006","11","15","71","      ",4500,3704.9200
"092450","2006","11","15","51","      ",4500,11595.0800
"092600","2006","11","15","11","      ",12,40.8000
"092600","2006","11","15","51","      ",12,40.8000
"092710","2006","11","15","11","      ",4,13.6000
"092710","2006","11","15","51","      ",4,77.6000
"092760","2006","11","15","11","      ",1200,4080.0000
"092760","2006","11","15","71","      ",1200,619.4200
"092760","2006","11","15","51","      ",1200,3460.5800
"092770","2006","11","15","11","      ",1,3.4000
"092888","2006","11","15","11","      ",90,306.0000
"092888","2006","11","15","51","      ",90,306.0000
"093010","2006","11","15","11","      ",2,6.8000
"093120","2006","11","15","11","      ",4,13.6000
"093120","2006","11","15","51","      ",4,77.6000
"093690","2006","11","15","11","      ",2,6.8000
"093720","2006","11","15","11","      ",4,13.6000
"093720","2006","11","15","51","      ",4,77.6000
"093820","2006","11","15","11","      ",54,183.6000
"093820","2006","11","15","51","      ",54,183.6000
"094090","2006","11","15","11","      ",19,64.6000
"094090","2006","11","15","51","      ",19,64.6000
"094180","2006","11","15","11","      ",9,30.6000
"094320","2006","11","15","11","      ",2,6.8000
"094320","2006","11","15","51","      ",2,38.8000
"094340","2006","11","15","11","      ",2,6.8000
"094340","2006","11","15","51","      ",2,38.8000
"094520","2006","11","15","11","      ",2,6.8000
"094520","2006","11","15","51","      ",2,38.8000
"094610","2006","11","15","11","      ",7,23.8000
"094610","2006","11","15","51","      ",7,135.8000
"094660","2006","11","15","11","      ",2,6.8000
"094660","2006","11","15","51","      ",2,38.8000
"094690","2006","11","15","11","      ",2,6.8000
"094770","2006","11","15","11","      ",4,13.6000
"094770","2006","11","15","51","      ",4,77.6000
"094870","2006","11","15","11","      ",2,6.8000
"094870","2006","11","15","51","      ",2,38.8000
"094947","2006","11","15","11","      ",2,6.8000
"095290","2006","11","15","11","      ",17,57.8000
"095290","2006","11","15","51","      ",17,57.8000
"095410","2006","11","15","11","      ",7,23.8000
"095410","2006","11","15","51","      ",7,135.8000
"095700","2006","11","15","11","      ",2,6.8000
"095770","2006","11","15","11","      ",2,6.8000
"095770","2006","11","15","51","      ",2,38.8000
"095840","2006","11","15","11","      ",14,47.6000
"095840","2006","11","15","51","      ",14,47.6000
"095960","2006","11","15","11","      ",14,47.6000
"095960","2006","11","15","51","      ",14,47.6000
"095980","2006","11","15","11","      ",77,261.8000
"096240","2006","11","15","11","      ",17,57.8000
"096420","2006","11","15","11","      ",2,6.8000
"096420","2006","11","15","51","      ",2,38.8000
"096470","2006","11","15","11","      ",4,13.6000
"096470","2006","11","15","51","      ",4,77.6000
"096565","2006","11","15","11","      ",1,3.4000
"096565","2006","11","15","51","      ",1,19.4000
"096760","2006","11","15","11","      ",2,6.8000
"096760","2006","11","15","51","      ",2,38.8000
"096820","2006","11","15","11","      ",2,6.8000
"096820","2006","11","15","51","      ",2,38.8000
"097060","2006","11","15","11","      ",2,6.8000
"097060","2006","11","15","51","      ",2,38.8000
"097100","2006","11","15","11","      ",31,105.4000
"097100","2006","11","15","51","      ",31,105.4000
"097130","2006","11","15","11","      ",2,6.8000
"097130","2006","11","15","51","      ",2,38.8000
"097140","2006","11","15","11","      ",2,6.8000
"097140","2006","11","15","51","      ",2,38.8000
"097370","2006","11","15","11","      ",2,6.8000
"097400","2006","11","15","11","      ",14,47.6000
"097400","2006","11","15","51","      ",14,47.6000
"097520","2006","11","15","11","      ",2,6.8000
"097520","2006","11","15","51","      ",2,38.8000
"097550","2006","11","15","11","      ",14,47.6000
"097570","2006","11","15","11","      ",4,13.6000
"097570","2006","11","15","51","      ",4,77.6000
"097690","2006","11","15","11","      ",4,13.6000
"097690","2006","11","15","51","      ",4,77.6000
"004660","2006","11","15","71",,95,4.8400
"013910","2006","11","15","71",,44,2.2400
"080030","2006","11","15","71",,2,0.1000
"040660","2006","12","20","61",,9,306.0000
"048110","2006","12","6","61",,14,47.6000
"051810","2006","12","15","61",,44,149.6000
"056330","2006","12","6","61",,9,1185.3000
"061300","2006","12","6","61",,4,39.2000
"065660","2006","12","13","61",,2,101.0000
"095980","2006","12","15","61",,77,261.8000
"000380","2006","12","15","11","      ",4,26.0000
"000450","2006","12","15","11","      ",2,13.0000
"000465","2006","12","15","11","      ",2,13.0000
"000475","2006","12",,"11","      ",2,13.0000
"000560","2006","12","15","11","      ",2,13.0000
"000645","2006","12","15","11","      ",14,91.0000
"000645","2006","12","15","51","      ",14,91.0000
"000680","2006","12","15","11","      ",4,26.0000
"000840","2006","12","15","11","      ",2,13.0000
"000890","2006","12","15","11","      ",4,26.0000
"001090","2006","12","15","11","      ",14,91.0000
"001090","2006","12","15","51","      ",14,91.0000
"001220","2006","12","15","11","      ",2,13.0000
"001250","2006","12","15","11","      ",14,91.0000
"001250","2006","12","15","51","      ",14,91.0000
"001256","2006","12","15","11","      ",2,13.0000
"001300","2006","12","15","11","      ",2,13.0000
"001765","2006","12","15","11","      ",7,45.5000
"001780","2006","12","15","11","      ",29,188.5000
"001780","2006","12","15","51","      ",29,188.5000
"002000","2006","12","15","11","      ",2,13.0000
"002120","2006","12","15","11","      ",2,13.0000
"002170","2006","12","15","11","      ",2,13.0000
"002260","2006","12","15","11","      ",2,13.0000
"002390","2006","12","15","11","      ",2,13.0000
"002420","2006","12","15","11","      ",14,91.0000
"002420","2006","12","15","51","      ",14,91.0000
"002870","2006","12","15","11","      ",4,26.0000
"002890","2006","12","15","11","      ",2,13.0000
"002910","2006","12","15","11","      ",4,26.0000
"002990","2006","12","15","11","      ",2,13.0000
"003260","2006","12","15","11","      ",4,26.0000
"003470","2006","12","15","11","      ",2,13.0000
"003560","2006","12","15","11","      ",1200,7800.0000
"003560","2006","12","15","71","      ",1200,1619.8100
"003560","2006","12","15","51","      ",1200,6180.1900
"003870","2006","12","15","11","      ",17,110.5000
"003870","2006","12","15","51","      ",17,110.5000
"004050","2006","12","15","11","      ",14,91.0000
"004310","2006","12","15","11","      ",2,13.0000
"004530","2006","12","15","11","      ",2,13.0000
"004620","2006","12","15","11","      ",2,13.0000
"004660","2006","12","15","11","      ",95,617.5000
"004660","2006","12","15","51","      ",95,608.2400
"004670","2006","12","15","11","      ",4,26.0000
"004770","2006","12","15","11","      ",2,13.0000
"004870","2006","12","15","11","      ",2,13.0000
"004890","2006","12","15","11","      ",2,13.0000
"004900","2006","12","15","11","      ",4,26.0000
"005060","2006","12","15","11","      ",2,13.0000
"005100","2006","12","15","11","      ",2,13.0000
"005120","2006","12","15","11","      ",4,26.0000
"005240","2006","12","15","11","      ",3,19.5000
"005500","2006","12","15","11","      ",2,13.0000
"005550","2006","12","15","11","      ",4,26.0000
"005600","2006","12","15","11","      ",2,13.0000
"005670","2006","12","15","11","      ",14,91.0000
"005670","2006","12","15","51","      ",14,91.0000
"006070","2006","12","15","11","      ",4,26.0000
"006160","2006","12","15","11","      ",2,13.0000
"006270","2006","12","15","11","      ",2,13.0000
"006275","2006","12","15","11","      ",2,13.0000
"006410","2006","12","15","11","      ",2,13.0000
"006600","2006","12","15","11","      ",9,58.5000
"006740","2006","12","15","11","      ",540,3510.0000
"006740","2006","12","15","71","      ",540,440.0600
"006740","2006","12","15","51","      ",540,3069.9400
"006850","2006","12","15","11","      ",4,26.0000
"006980","2006","12","15","11","      ",6,39.0000
"007070","2006","12","15","11","      ",2,13.0000
"007120","2006","12","15","11","      ",2,13.0000
"007330","2006","12","15","11","      ",2,13.0000
"007470","2006","12","15","11","      ",4,26.0000
"007740","2006","12","15","11","      ",2,13.0000
"008120","2006","12","15","11","      ",2,13.0000
"008340","2006","12","15","11","      ",4,26.0000
"008370","2006","12","15","11","      ",2,13.0000
"008540","2006","12","15","11","      ",4,26.0000
"008640","2006","12","15","11","      ",2,13.0000
"008720","2006","12","15","11","      ",2,13.0000
"008900","2006","12","15","11","      ",9,58.5000
"008910","2006","12","15","11","      ",2,13.0000
"009005","2006","12","15","11","      ",2,13.0000
"009145","2006","12","15","11","      ",2,13.0000
"009220","2006","12","15","11","      ",2,13.0000
"009430","2006","12","15","11","      ",2,13.0000
"009440","2006","12","15","11","      ",2,13.0000
"009540","2006","12","15","11","      ",2,13.0000
"009640","2006","12","15","11","      ",4,26.0000
"009680","2006","12","15","11","      ",2,13.0000
"009740","2006","12","15","11","      ",2,13.0000
"009820","2006","12","15","11","      ",2,13.0000
"009870","2006","12","15","11","      ",41,266.5000
"009870","2006","12","15","51","      ",41,266.5000
"010080","2006","12","15","11","      ",4,26.0000
"010340","2006","12","15","11","      ",9,58.5000
"010570","2006","12","15","11","      ",2,13.0000
"010660","2006","12","15","11","      ",2,13.0000
"011100","2006","12","15","11","      ",4,26.0000
"011110","2006","12","15","11","      ",4,26.0000
"011155","2006","12","15","11","      ",2,13.0000
"011170","2006","12","15","11","      ",2,13.0000
"011630","2006","12","15","11","      ",4,26.0000
"012200","2006","12","15","11","      ",2,13.0000
"012310","2006","12","15","11","      ",2,13.0000
"012420","2006","12","15","11","      ",2,13.0000
"012440","2006","12","15","11","      ",9,58.5000
"012470","2006","12","15","11","      ",17,110.5000
"012470","2006","12","15","51","      ",17,110.5000
"012490","2006","12","15","11","      ",2,13.0000
"012630","2006","12","15","11","      ",2,13.0000
"012730","2006","12","15","11","      ",2,13.0000
"013000","2006","12","15","11","      ",7,45.5000
"013680","2006","12","15","11","      ",2,13.0000
"013910","2006","12","15","11","      ",44,286.0000
"013910","2006","12","15","51","      ",44,281.7100
"013921","2006","12","15","11","      ",432,2808.0000
"013921","2006","12","15","71","      ",432,247.0100
"013921","2006","12","15","51","      ",432,2560.9900
"014000","2006","12","15","11","      ",2,13.0000
"014050","2006","12","15","11","      ",2,13.0000
"014230","2006","12","15","11","      ",4,26.0000
"014300","2006","12","15","11","      ",14,91.0000
"014300","2006","12","15","51","      ",14,91.0000
"014590","2006","12","15","11","      ",2,13.0000
"014995","2006","12","15","11","      ",130,845.0000
"014995","2006","12","15","51","      ",130,845.0000
"015200","2006","12","15","11","      ",2,13.0000
"015240","2006","12","15","11","      ",2,13.0000
"015290","2006","12","15","11","      ",2,13.0000
"015300","2006","12","15","11","      ",765,4972.5000
"015300","2006","12","15","71","      ",765,842.2400
"015300","2006","12","15","51","      ",765,4130.2600
"015360","2006","12","15","11","      ",2,13.0000
"015420","2006","12","15","11","      ",7,45.5000
"015500","2006","12","15","11","      ",2,13.0000
"015950","2006","12","15","11","      ",14,91.0000
"015950","2006","12","15","51","      ",14,91.0000
"016030","2006","12","15","11","      ",4,26.0000
"016070","2006","12","15","11","      ",2,13.0000
"016510","2006","12","15","11","      ",2,13.0000
"016540","2006","12","15","11","      ",15,97.5000
"016540","2006","12","15","51","      ",15,97.5000
"016550","2006","12","15","11","      ",2,13.0000
"016930","2006","12","15","11","      ",4,26.0000
"016940","2006","12","15","11","      ",4,26.0000
"017160","2006","12","15","11","      ",2,13.0000
"017185","2006","12","15","11","      ",2,13.0000
"017190","2006","12","15","11","      ",2,13.0000
"017410","2006","12","15","11","      ",4,26.0000
"017660","2006","12","15","11","      ",2,13.0000
"017970","2006","12","15","11","      ",15,97.5000
"017970","2006","12","15","51","      ",15,97.5000
"017980","2006","12","15","11","      ",2,13.0000
"018120","2006","12","15","11","      ",2,13.0000
"018170","2006","12","15","11","      ",2,13.0000
"018180","2006","12","15","11","      ",2,13.0000
"018250","2006","12","15","11","      ",2,13.0000
"018380","2006","12","15","11","      ",2,13.0000
"018400","2006","12","15","11","      ",4,26.0000
"018400","2006","12","15","71","      ",4,0.3900
"019550","2006","12","15","11","      ",2,13.0000
"019560","2006","12","15","11","      ",1,6.5000
"019590","2006","12","15","11","      ",9,58.5000
"019830","2006","12","15","11","      ",326,2119.0000
"019830","2006","12","15","71","      ",326,120.8000
"019830","2006","12","15","51","      ",326,1998.2000
"020070","2006","12","15","11","      ",4,26.0000
"020190","2006","12","15","11","      ",2,13.0000
"020215","2006","12","15","11","      ",1134,7371.0000
"020215","2006","12","15","51","      ",1134,7371.0000
"020340","2006","12","15","11","      ",254,1651.0000
"020350","2006","12","15","11","      ",2,13.0000
"020360","2006","12","15","11","      ",2,13.0000
"020650","2006","12","15","11","      ",2,13.0000
"020920","2006","12","15","11","      ",2,13.0000
"021020","2006","12","15","11","      ",2,13.0000
"021040","2006","12","15","11","      ",17,110.5000
"021040","2006","12","15","51","      ",17,110.5000
"021100","2006","12","15","11","      ",2,13.0000
"021140","2006","12","15","11","      ",14,91.0000
"021140","2006","12","15","51","      ",14,91.0000
"021470","2006","12","15","11","      ",2,13.0000
"021520","2006","12","15","11","      ",2,13.0000
"021580","2006","12","15","11","      ",2,13.0000
"021590","2006","12","15","11","      ",237,1540.5000
"021590","2006","12","15","71","      ",237,34.0200
"021590","2006","12","15","51","      ",237,1506.4800
"021870","2006","12","15","11","      ",14,91.0000
"022000","2006","12","15","11","      ",2,13.0000
"022020","2006","12","15","11","      ",2,13.0000
"022305","2006","12","15","11","      ",4,26.0000
"022360","2006","12","15","11","      ",4,26.0000
"022535","2006","12","15","11","      ",1,6.5000
"022620","2006","12","15","11","      ",4,26.0000
"022980","2006","12","15","11","      ",4,26.0000
"023070","2006","12","15","11","      ",2,13.0000
"023460","2006","12","15","11","      ",1,6.5000
"023520","2006","12","15","11","      ",2,13.0000
"023570","2006","12","15","11","      ",4,26.0000
"023615","2006","12","15","11","      ",2,13.0000
"023640","2006","12","15","11","      ",2,13.0000
"023720","2006","12","15","11","      ",4,26.0000
"023890","2006","12","15","11","      ",2,13.0000
"024140","2006","12","15","11","      ",2,13.0000
"024300","2006","12","15","11","      ",54,351.0000
"024300","2006","12","15","51","      ",54,351.0000
"024540","2006","12","15","11","      ",2,13.0000
"024580","2006","12","15","11","      ",2,13.0000
"024590","2006","12","15","11","      ",2,13.0000
"024620","2006","12","15","11","      ",2,13.0000
"024680","2006","12","15","11","      ",2,13.0000
"024790","2006","10",,"11","      ",2,6.8000
"024845","2006","12","15","11","      ",2,13.0000
"024890","2006","12","15","11","      ",4,26.0000
"025040","2006","12","15","11","      ",2,13.0000
"025230","2006","12","15","11","      ",4,26.0000
"025320","2006","12","15","11","      ",2,13.0000
"025330","2006","12","15","11","      ",2,13.0000
"025360","2006","12","15","11","      ",2,13.0000
"025450","2006","12","15","11","      ",4,26.0000
"025470","2006","12","15","11","      ",2,13.0000
"025490","2006","12","15","11","      ",541,3516.5000
"025490","2006","12","15","71","      ",541,441.8400
"025490","2006","12","15","51","      ",541,3074.6600
"025520","2006","12","15","11","      ",4,26.0000
"025550","2006","12","15","11","      ",4,26.0000
"025560","2006","12","15","11","      ",2,13.0000
"025700","2006","12","15","11","      ",2,13.0000
"025910","2006","12","15","11","      ",4,26.0000
"026170","2006","12","15","11","      ",7,45.5000
"026290","2006","12","15","11","      ",4,26.0000
"026300","2006","12","15","11","      ",2,13.0000
"026470","2006","12","15","11","      ",2,13.0000
"026660","2006","12","15","11","      ",4,26.0000
"026820","2006","12","15","11","      ",4,26.0000
"027005","2006","12","15","11","      ",4,26.0000
"027020","2006","12","15","11","      ",17,110.5000
"027020","2006","12","15","51","      ",17,110.5000
"027050","2006","12","15","11","      ",7,45.5000
"027080","2006","12","15","11","      ",1294,8411.0000
"027080","2006","12","15","71","      ",1294,1787.8300
"027080","2006","12","15","51","      ",1294,6623.1700
"028060","2006","12","15","11","      ",2,13.0000
"028130","2006","12","15","11","      ",2,13.0000
"028320","2006","12","15","11","      ",2,13.0000
"028380","2006","12","15","11","      ",7,45.5000
"028410","2006","12","15","11","      ",7,45.5000
"028430","2006","12","15","11","      ",14,91.0000
"028740","2006","12","15","11","      ",2,13.0000
"028820","2006","12","15","11","      ",259,1683.5000
"028820","2006","12","15","71","      ",259,55.4700
"028820","2006","12","15","51","      ",259,1628.0300
"028880","2006","12","15","11","      ",2,13.0000
"028901","2006","12","15","11","      ",2,13.0000
"028910","2006","12","15","11","      ",14,91.0000
"028980","2006","12","15","11","      ",2,13.0000
"029000","2006","12","15","11","      ",4,26.0000
"029090","2006","12","15","11","      ",2,13.0000
"029150","2006","12","15","11","      ",2,13.0000
"029330","2006","12","15","11","      ",4,26.0000
"029530","2006","12","15","11","      ",2,13.0000
"029570","2006","12","15","11","      ",29,188.5000
"029670","2006","12","15","11","      ",2,13.0000
"029810","2006","12","15","11","      ",4,26.0000
"029850","2006","12","15","11","      ",2,13.0000
"029880","2006","12","15","11","      ",2,13.0000
"029940","2006","12","15","11","      ",2,13.0000
"030045","2006","12","15","11","      ",19,123.5000
"030045","2006","12","15","51","      ",19,123.5000
"030220","2006","12","15","11","      ",6,39.0000
"030290","2006","12","15","11","      ",2,13.0000
"030310","2006","12","15","11","      ",2,13.0000
"030370","2006","12","15","11","      ",2,13.0000
"030450","2006","12","15","11","      ",2,13.0000
"030550","2006","12","15","11","      ",13,84.5000
"030750","2006","12","15","11","      ",4,26.0000
"030850","2006","12","15","11","      ",9,58.5000
"030905","2006","12","15","11","      ",1295,8417.5000
"030905","2006","12","15","71","      ",1295,1789.6200
"030905","2006","12","15","51","      ",1295,6627.8800
"030970","2006","12","15","11","      ",4,26.0000
"031090","2006","12","15","11","      ",4,26.0000
"031100","2006","12","15","11","      ",4,26.0000
"031180","2006","12","15","11","      ",2,13.0000
"031510","2006","12","15","11","      ",7,45.5000
"031530","2006","12","15","11","      ",9,58.5000
"031570","2006","12","15","11","      ",2,13.0000
"031580","2006","12","15","11","      ",4,26.0000
"031610","2006","12","15","11","      ",2,13.0000
"031660","2006","12","15","11","      ",14,91.0000
"031660","2006","12","15","51","      ",14,91.0000
"032000","2006","12","15","11","      ",2,13.0000
"032095","2006","12","15","11","      ",2,13.0000
"032110","2006","12","15","11","      ",4,26.0000
"032200","2006","12","15","11","      ",4,26.0000
"032240","2006","12","15","11","      ",4,26.0000
"032280","2006","12","15","11","      ",2,13.0000
"032290","2006","12","15","11","      ",14,91.0000
"032290","2006","12","15","71","      ",14,1.3600
"032290","2006","12","15","51","      ",14,89.6400
"033020","2006","12","15","11","      ",2,13.0000
"033080","2006","12","15","11","      ",4,26.0000
"033120","2006","12","15","11","      ",4,26.0000
"033141","2006","12","15","11","      ",4,26.0000
"033250","2006","12","15","11","      ",2,13.0000
"033440","2006","12","15","11","      ",2,13.0000
"033460","2006","12","15","11","      ",2,13.0000
"033680","2006","12","15","11","      ",4,26.0000
"033690","2006","12","15","11","      ",2,13.0000
"033805","2006","12","15","11","      ",449,2918.5000
"033805","2006","12","15","71","      ",449,277.3900
"033805","2006","12","15","51","      ",449,2641.1100
"033810","2006","12","15","11","      ",4,26.0000
"033840","2006","12","15","11","      ",3678,23907.0000
"033840","2006","12","15","71","      ",3678,6049.2300
"033840","2006","12","15","51","      ",3678,17857.7700
"033865","2006","12","15","11","      ",2,13.0000
"034150","2006","12","15","11","      ",4,26.0000
"034300","2006","12","15","11","      ",4,26.0000
"034370","2006","12","15","11","      ",2,13.0000
"034450","2006","12","15","11","      ",2,13.0000
"034610","2006","12","15","11","      ",2,13.0000
"035120","2006","12","15","11","      ",14,91.0000
"035120","2006","12","15","51","      ",14,91.0000
"035150","2006","12","15","11","      ",4,26.0000
"035170","2006","12","15","11","      ",2,13.0000
"035610","2006","12","15","11","      ",2,13.0000
"035830","2006","12","15","11","      ",2,13.0000
"035980","2006","12","15","11","      ",2,13.0000
"036015","2006","12","15","11","      ",4,26.0000
"036180","2006","12","15","11","      ",9,58.5000
"036220","2006","12","15","11","      ",2,13.0000
"036280","2006","12","15","11","      ",2,13.0000
"036310","2006","12","15","11","      ",2,13.0000
"036460","2006","12","15","11","      ",19,123.5000
"036580","2006","12","15","11","      ",259,1683.5000
"036580","2006","12","15","71","      ",259,55.4700
"036580","2006","12","15","51","      ",259,1628.0300
"037510","2006","12","15","11","      ",29,188.5000
"037510","2006","12","15","51","      ",29,188.5000
"037730","2006","12","15","11","      ",2,13.0000
"038030","2006","12","15","11","      ",9,58.5000
"038210","2006","12","15","11","      ",7,45.5000
"038350","2006","12","15","11","      ",2,13.0000
"038400","2006","12","15","11","      ",7,45.5000
"038750","2006","12","15","11","      ",2,13.0000
"038800","2006","12","15","11","      ",2,13.0000
"038830","2006","12","15","11","      ",11,71.5000
"038830","2006","12","15","51","      ",11,71.5000
"039000","2006","12","15","11","      ",2,13.0000
"039240","2006","12","15","11","      ",2,13.0000
"039380","2006","12","15","11","      ",6,39.0000
"039450","2006","12","15","11","      ",2573,16724.5000
"039450","2006","12","15","71","      ",2573,4074.0400
"039450","2006","12","15","51","      ",2573,12650.4600
"039470","2006","12","15","11","      ",14,91.0000
"039470","2006","12","15","51","      ",14,91.0000
"039500","2006","12","15","11","      ",14,91.0000
"039500","2006","12","15","51","      ",14,91.0000
"039605","2006","12","15","11","      ",2,13.0000
"039770","2006","12","15","11","      ",4,26.0000
"039780","2006","12","15","11","      ",2,13.0000
"039880","2006","12","15","11","      ",4,26.0000
"039895","2006","12","15","11","      ",1,6.5000
"039960","2006","12","15","11","      ",4,26.0000
"039990","2006","12","15","11","      ",2,13.0000
"040110","2006","12","15","11","      ",2,13.0000
"040140","2006","12","15","11","      ",12,78.0000
"040140","2006","12","15","51","      ",12,78.0000
"040190","2006","12","15","11","      ",2,13.0000
"040210","2006","12","15","11","      ",2,13.0000
"040660","2006","12","15","11","      ",9,58.5000
"040700","2006","12","15","11","      ",2,13.0000
"041200","2006","12","15","11","      ",7,45.5000
"041240","2006","12","15","11","      ",11,71.5000
"041240","2006","12","15","51","      ",11,71.5000
"041310","2006","12","15","11","      ",9,58.5000
"041340","2006","12","15","11","      ",2,13.0000
"041410","2006","12","15","11","      ",2,13.0000
"041560","2006","12","15","11","      ",2,13.0000
"041610","2006","12","15","11","      ",2,13.0000
"041750","2006","12","15","11","      ",2,13.0000
"041985","2006","12","15","11","      ",3660,23790.0000
"041985","2006","12","15","71","      ",3660,6017.0600
"041985","2006","12","15","51","      ",3660,17772.9400
"042050","2006","12","15","11","      ",2,13.0000
"042275","2006","12","15","11","      ",6,39.0000
"042340","2006","12","15","11","      ",2,13.0000
"042490","2006","12","15","11","      ",2,13.0000
"042520","2006","12","15","11","      ",2,13.0000
"042630","2006","12","15","11","      ",2,13.0000
"042910","2006","12","15","11","      ",2,13.0000
"042970","2006","12","15","11","      ",2,13.0000
"043050","2006","12","15","11","      ",4,26.0000
"043470","2006","12","15","11","      ",2,13.0000
"043720","2006","12","15","11","      ",2,13.0000
"044080","2006","12","15","11","      ",4,26.0000
"044270","2006","12","15","11","      ",2,13.0000
"044390","2006","12","15","11","      ",29,188.5000
"044390","2006","12","15","51","      ",29,188.5000
"044450","2006","12","15","11","      ",2,13.0000
"044500","2006","12","15","11","      ",2,13.0000
"044520","2006","12","15","11","      ",2,13.0000
"044597","2006","12","15","11","      ",4,26.0000
"044670","2006","12","15","11","      ",4,26.0000
"045460","2006","12","15","11","      ",2,13.0000
"045520","2006","12","15","11","      ",2,13.0000
"045550","2006","12","15","11","      ",2,13.0000
"045620","2006","12","15","11","      ",14,91.0000
"045620","2006","12","15","51","      ",14,91.0000
"045980","2006","12","15","11","      ",4,26.0000
"046330","2006","12","15","11","      ",2,13.0000
"046580","2006","12","15","11","      ",4,26.0000
"046710","2006","12","15","11","      ",29,188.5000
"046910","2006","12","15","11","      ",2,13.0000
"047081","2006","12","15","11","      ",3,19.5000
"047341","2006","12","15","11","      ",2,13.0000
"047510","2006","12","15","11","      ",4,26.0000
"047640","2006","12","15","11","      ",62,403.0000
"047640","2006","12","15","51","      ",62,403.0000
"047740","2006","12","15","11","      ",9,58.5000
"047905","2006","12","15","11","      ",2,13.0000
"048110","2006","12","15","11","      ",14,91.0000
"048130","2006","12","15","11","      ",13,84.5000
"048130","2006","12","15","51","      ",13,84.5000
"048360","2006","12","15","11","      ",2,13.0000
"048600","2006","12","15","11","      ",2,13.0000
"048845","2006","12","15","11","      ",4,26.0000
"048881","2006","12","15","11","      ",2,13.0000
"048960","2006","12","15","11","      ",2,13.0000
"049380","2006","12","15","11","      ",4,26.0000
"049700","2006","12","15","11","      ",2,13.0000
"049860","2006","12","15","11","      ",2,13.0000
"049980","2006","12","15","11","      ",2,13.0000
"050257","2006","12",,"11","      ",2,13.0000
"050330","2006","12","15","11","      ",2,13.0000
"050490","2006","12","15","11","      ",2,13.0000
"050595","2006","12","15","11","      ",4,26.0000
"050610","2006","12","15","11","      ",1,6.5000
"050666","2006","12","15","11","      ",75,487.5000
"050666","2006","12","15","51","      ",75,487.5000
"050800","2006","12","15","11","      ",2,13.0000
"050905","2006","12","15","11","      ",4,26.0000
"050990","2006","12","15","11","      ",2,13.0000
"051140","2006","12","15","11","      ",2,13.0000
"051250","2006","12","15","11","      ",4,26.0000
"051660","2006","12","15","11","      ",152,988.0000
"051660","2006","12","15","51","      ",152,988.0000
"051690","2006","12","15","11","      ",2,13.0000
"051710","2006","12","15","11","      ",2,13.0000
"051740","2006","12","15","11","      ",2,13.0000
"051810","2006","12","15","11","      ",44,286.0000
"051960","2006","12","15","11","      ",14,91.0000
"051960","2006","12","15","51","      ",14,91.0000
"052140","2006","12","15","11","      ",4,26.0000
"052150","2006","12","15","11","      ",2,13.0000
"052205","2006","12","15","11","      ",84,546.0000
"052205","2006","12","15","51","      ",84,546.0000
"052320","2006","12","15","11","      ",2,13.0000
"052790","2006","12","15","11","      ",2,13.0000
"053000","2006","12","15","11","      ",2,13.0000
"053230","2006","12","15","11","      ",2,13.0000
"053360","2006","12","15","11","      ",2,13.0000
"053505","2006","12","15","11","      ",17,110.5000
"053505","2006","12","15","51","      ",17,110.5000
"053590","2006","12","15","11","      ",2,13.0000
"053690","2006","12","15","11","      ",4,26.0000
"053875","2006","12","15","11","      ",12,78.0000
