Numero,Situação,Cotista,Cotas,Data_Aquis,Mes_Transf,Ano_Transf,Cotista2
"B006430","A","062985",2,"09/01/81 00:00:00","10","1985",
"B006435","A","061630",2,"05/01/89 00:00:00","10","1985",
"B006437","A","041310",2,"01/01/88 00:00:00","10","1985",
"B006438","A","041310",2,"10/01/66 00:00:00","10","1985",
"B006447","A","020215",2,"12/01/66 00:00:00","04","2004",
"B006449","A","078780",2,"03/01/85 00:00:00","10","1985",
"B006456","A","083435",2,"10/01/66 00:00:00","11","2003",
"B006466","T","080680",2,"05/01/89 00:00:00","04","2005","080675"
"B006470","A","008720",2,"10/01/86 00:00:00","10","1985",
"B006471","T","080680",2,"05/01/89 00:00:00","04","2005","080675"
"B006474","A","050666",2,"05/01/89 00:00:00","10","1985",
"B006475","A","050666",2,"05/01/89 00:00:00","10","1985",
"B006476","A","013921",2,"05/01/89 00:00:00","10","1985",
"B006477","A","013921",2,"05/01/89 00:00:00","10","1985",
"B006481","T","066830",2,"11/01/66 00:00:00","06","2007","091285"
"B006482","T","066830",2,"11/01/66 00:00:00","06","2007","091285"
"B006490","A","078780",2,"10/01/66 00:00:00","10","1985",
"B006493","A","083435",2,"11/01/86 00:00:00","11","2003",
"B006503","A","083435",2,"11/01/86 00:00:00","11","2003",
"B006507","A","079310",2,"05/01/89 00:00:00","10","1985",
"B006510","A","079310",2,"05/01/89 00:00:00","10","1985",
"B006514","A","085820",2,"11/01/66 00:00:00","10","1985",
"B006518","A","013921",2,"05/01/89 00:00:00","10","1985",
"B006519","A","083435",2,"08/01/87 00:00:00","11","2003",
"B006523","A","083435",2,"08/01/87 00:00:00","11","2003",
"B006528","A","083435",2,"02/01/87 00:00:00","11","2003",
"B006530","A","013921",2,"05/01/89 00:00:00","10","1985",
"B006531","A","025490",2,"12/01/66 00:00:00","10","1998",
"B006533","A","079310",2,"05/01/89 00:00:00","10","1985",
"B006537","A","079310",2,"05/01/89 00:00:00","10","1985",
"B006538","A","092888",2,"05/01/89 00:00:00","11","1995",
"B006539","A","092888",2,"05/01/89 00:00:00","11","1995",
"B006541","A","083435",2,"11/01/86 00:00:00","11","2003",
"B006542","A","004660",2,"05/01/89 00:00:00","10","1985",
"B006548","A","094090",2,"08/01/87 00:00:00","10","1985",
"B006550","A","083435",2,"08/01/87 00:00:00","11","2003",
"B006553","A","062985",2,"09/01/81 00:00:00","10","1985",
"B006554","A","062985",2,"09/01/81 00:00:00","10","1985",
"B006555","A","062985",2,"09/01/81 00:00:00","10","1985",
"B006556","A","004660",2,"05/01/89 00:00:00","10","1985",
"B006557","A","062985",2,"09/01/81 00:00:00","10","1985",
"B006558","A","083435",2,"03/01/87 00:00:00","11","2003",
"B006569","A","083435",2,"02/01/87 00:00:00","11","2003",
"B006573","A","086330",2,"10/01/66 00:00:00","10","1985",
"B006574","A","083435",2,"11/01/86 00:00:00","11","2003",
"B006575","A","083435",2,"03/01/87 00:00:00","11","2003",
"B006580","R","020215",2,"11/01/86 00:00:00","03","2002",
"B006586","A","078780",2,"03/01/86 00:00:00","10","1985",
"B006587","A","025490",2,"03/01/87 00:00:00","01","1998",
"B006589","A","083435",2,"10/01/66 00:00:00","11","2003",
"B006590","A","078300",2,"08/01/88 00:00:00","10","1985",
"B006592","A","013921",2,"10/01/89 00:00:00","10","1985",
"B006598","T","066830",2,"12/01/88 00:00:00","06","2007","091285"
"B006605","A","001250",2,"10/01/66 00:00:00","10","1985",
"B006606","A","001250",2,"09/01/66 00:00:00","10","1985",
"B006607","A","001250",2,"10/01/66 00:00:00","10","1985",
"B006608","A","083435",2,"08/01/87 00:00:00","11","2003",
"B006609","A","083435",2,"03/01/87 00:00:00","11","2003",
"B006613","A","041750",2,"02/01/87 00:00:00","10","1985",
"B006623","A","095840",2,"10/01/66 00:00:00","10","1985",
"B006626","T","063150",2,"05/01/89 00:00:00","05","2006","020215"
"B006630","A","011170",2,"10/01/66 00:00:00","10","1985",
"B006631","A","083435",2,"03/01/87 00:00:00","11","2003",
"B006632","A","083435",2,"10/01/86 00:00:00","11","2003",
"B006636","A","083435",2,"10/01/66 00:00:00","11","2003",
"B006637","A","083435",2,"01/01/87 00:00:00","11","2003",
"B006641","A","013921",2,"01/01/90 00:00:00","10","1985",
"B006642","T","063150",2,"05/01/89 00:00:00","05","2006","020215"
"B006643","T","063150",2,"05/01/89 00:00:00","05","2006","020215"
"B006644","A","091050",2,"10/01/66 00:00:00","10","1985",
"B006654","A","078300",2,"05/01/89 00:00:00","10","1985",
"B006655","T","066830",2,"10/01/66 00:00:00","06","2007","091285"
"B006657","A","083435",2,"08/01/87 00:00:00","11","2003",
"B006658","A","082070",2,"11/01/66 00:00:00","10","1985",
"B006659","A","083435",2,"03/01/87 00:00:00","11","2003",
"B006665","A","012490",2,"10/01/66 00:00:00","10","1985",
"B006667","A","083435",2,"02/01/87 00:00:00","11","2003",
"B006668","A","083435",2,"02/01/87 00:00:00","11","2003",
"B006676","A","078300",2,"05/01/89 00:00:00","10","1985",
"B006678","A","083435",2,"11/01/86 00:00:00","11","2003",
